Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog
  1980,06,04,054018.80, 18.827, 145.757,4.7,171,PDE  
  1980,06,04,061939.10,-20.360,-178.645,4.5,567,PDE  
  1980,06,04,121631.30, -5.250, 151.469,5.1,110,PDE  
  1980,06,04,143000.20, 17.402, -95.620,4.2,123,PDE  
  1980,06,04,172040.90, 36.287,  70.072,4.2,238,PDE  
  1980,06,05,125012.70, 33.860, 140.147,4.5,106,PDE  
  1980,06,05,134315.20,-11.894, 166.757,4.5,196,PDE  
  1980,06,05,184955.80,-21.598,-177.980,4.9,391,PDE  
  1980,06,06,012841.70, -4.790, 151.484,4.6,142,PDE  
  1980,06,06,052053.40, 47.385, 152.125,4.6,137,PDE  
  1980,06,06,091750.20,-18.060,-178.481,4.5,591,PDE  
  1980,06,06,150507.90, 17.177, -95.135,4.3,124,PDE  
  1980,06,06,232421.70,-32.894, -70.290,4.7,104,PDE  
  1980,06,06,233234.90, -4.025, 141.901,5.7,111,PDE  
  1980,06,07,054505.80, -6.865, 124.858,4.9,573,PDE  
  1980,06,07,133046.50,  4.202, 122.788,4.9,591,PDE  
  1980,06,07,153256.60, -7.500, 122.147,4.5,170,PDE  
  1980,06,07,181236   ,-18.747,-178.021,4.9,564,PDE  
  1980,06,08,021706.80,-16.683, 179.857,4.5,549,PDE  
  1980,06,08,050912.10, 36.549,  71.056,4.2,196,PDE  
  1980,06,08,070044   ,  1.460, 128.351,4.6,100,PDE  
  1980,06,08,141540.70, -5.489, 146.991,5.5,201,PDE  
  1980,06,08,211913.60,-23.040, -66.524,5.1,259,PDE  
  1980,06,09,200635   , 40.796, 139.860,5.6,165,PDE  
  1980,06,10,083442.80, -7.996, 123.266,4.9,226,PDE  
  1980,06,10,142628.50, -5.862, 146.932,4.3,142,PDE  
  1980,06,10,192342.30, 31.603, 130.187,4.5,197,PDE  
  1980,06,10,201649.10,-21.407,-179.705,4.2,495,PDE  
  1980,06,10,215543.60, 52.643,-173.778,4.1,186,PDE  
  1980,06,10,231323.70, 51.546, 150.643,5.2,543,PDE  
  1980,06,11,081007.50, -6.888, 125.380,5.8,532,PDE  
  1980,06,11,104648   , 36.756,  71.485,4.8,103,PDE  
  1980,06,12,165300.20, 45.766, 142.256,4.5,323,PDE  
  1980,06,12,220537.10,-29.714,-177.943,5.1,153,PDE  
  1980,06,13,132223.30, 16.181, 145.430,4.8,270,PDE  
  1980,06,13,232144.20,-23.590, 179.976,5.1,510,PDE  
  1980,06,14,035307.60, 33.792, 137.119,4.4,361,PDE  
  1980,06,14,035552.60,  6.548, -72.727,4.5,177,PDE  
  1980,06,14,102036   ,  5.428, 126.008,4.2,113,PDE  
  1980,06,14,193236.10,-18.276,-177.966,5.6,553,PDE  
  1980,06,15,190153   , 60.037,-153.303,4.4,120,PDE  
  1980,06,15,195734.70, 31.682, 140.257,4.6,114,PDE  
  1980,06,16,071549.10, 22.397, 144.684,4.4,106,PDE  
  1980,06,16,143936.60,  0.821, 124.782,5.2,136,PDE  
  1980,06,16,194912   ,-20.226,-177.615,4.9,405,PDE  
  1980,06,16,204858.80, -7.348, 128.542,6.0,167,PDE  
  1980,06,16,214732.50, -8.711, -74.807,4.9,144,PDE  
  1980,06,17,081911.80,-28.252, -67.662,4.4,136,PDE  
  1980,06,17,084256.90,-20.175,-178.443,5.6,580,PDE  
  1980,06,17,091611.60, 60.278,-153.464,4.4,171,PDE  
  1980,06,17,115507.90,-17.903,-178.587,5.2,596,PDE  
  1980,06,18,020531.80,-20.876, -68.822,4.6,137,PDE  
  1980,06,18,130013.40,-21.219,-178.183,5.3,449,PDE  
  1980,06,19,180942.20,-20.215,-178.417,4.7,587,PDE  
  1980,06,21,204737   , 21.958, 143.776,4.8,155,PDE  
  1980,06,21,213017.30, 37.338, 134.950,5.0,368,PDE  
  1980,06,22,030721.20,-30.152,-177.924,5.4,101,PDE  
  1980,06,22,131759.10,-32.349, 179.446,5.1,338,PDE  
  1980,06,22,192014.90,-22.908,-176.121,4.4,137,PDE  
  1980,06,24,015936   ,-23.972, -67.301,5.1,177,PDE  
  1980,06,24,182558.60,-30.135,-178.924,4.8,232,PDE  
  1980,06,25,065339.60, 37.533,  72.460,4.6,188,PDE  
  1980,06,25,080004.60, -4.527, 128.371,4.7,133,PDE  
  1980,06,25,113517.70, 24.844, 121.911,4.8,107,PDE  
  1980,06,25,120456.90,  4.437, -75.779,6.0,162,PDE  
  1980,06,25,134128.10,-11.852, 166.386,4.7,172,PDE  
  1980,06,26,004626.70,-17.872,-178.648,5.3,583,PDE  
  1980,06,26,121224.20,-30.452, 178.919,5.0,524,PDE  
  1980,06,26,163848.70, -5.988, 128.919,4.5,271,PDE  
  1980,06,27,212250.60,-21.473,-178.956,4.8,586,PDE  
  1980,06,28,011242.50, 30.137, 138.563,4.9,432,PDE  
  1980,06,28,185149.40, 62.917,-151.100,4.3,124,PDE  
  1980,06,29,044911.50,-21.831, 179.862,4.6,594,PDE  
  1980,06,29,183436.60,-20.312,-178.257,4.8,552,PDE  
  1980,06,30,112056   ,-35.082, 178.410,5.4,194,PDE  
  1980,06,30,141743.20, -7.335, 128.451,4.6,184,PDE  
  1980,07,01,215818.20, 36.451,  70.737,4.5,207,PDE  
  1980,07,03,000616.30, -7.192, 111.983,5.0,232,PDE  
  1980,07,03,051754.50,-15.138,-174.982,5.0,253,PDE  
  1980,07,03,085325.90,-28.756,-176.679,4.6,113,PDE  
  1980,07,03,161443.80, 45.613,  26.492,4.2,184,PDE  
  1980,07,04,0915     , 17.921, -95.026,4.3,119,PDE  
  1980,07,04,172841.70,-21.397, -68.732,4.7,112,PDE  
  1980,07,05,092751.70,  6.757, -72.971,4.4,174,PDE  
  1980,07,05,162852.60,-16.009,-178.257,5.0,445,PDE  
  1980,07,05,225111.90,-31.469,-178.388,5.5,123,PDE  
  1980,07,06,201145.50, 36.308,  70.872,4.6,119,PDE  
  1980,07,07,164844.50,  4.274, -76.238,4.9,144,PDE  
  1980,07,08,043928.70,  6.630, 125.789,5.9,178,PDE  
  1980,07,08,051029.10, -6.340, 146.761,5.0,104,PDE  
  1980,07,08,204652.80,  1.463, 127.452,4.7,169,PDE  
  1980,07,09,222516.40,-19.971,-178.202,4.7,573,PDE  
  1980,07,10,042540.50,-18.577, -69.682,4.3,151,PDE  
  1980,07,10,130420.70,-20.195,-177.748,4.6,489,PDE  
  1980,07,11,125412   , 44.904, 146.219,4.7,161,PDE  
  1980,07,11,144338.70,-15.884,-174.210,4.7,130,PDE  
  1980,07,12,002916.30, -5.561, 149.024,5.4,191,PDE  
  1980,07,12,135518.20,-18.833, 169.072,4.0,271,PDE  
  1980,07,12,153322.90,-15.781,-175.094,5.3,261,PDE  
  1980,07,12,214602.50, 38.252, 133.698,4.3,443,PDE  
  1980,07,13,062030.30,-33.474, -70.151,5.6,103,PDE  
  1980,07,13,185314.30,-25.497, 179.519,4.3,503,PDE  
  1980,07,13,193939   ,-31.419,-179.832,5.0,347,PDE  
  1980,07,14,055325.40, -5.131, 129.243,5.4,258,PDE  
  1980,07,14,070544.60, -5.273, 130.179,4.5,124,PDE  
  1980,07,14,071139.90,-23.196,-177.595,5.1,229,PDE  
  1980,07,14,185220   ,-29.946,-178.301,4.3,173,PDE  
  1980,07,15,034323.80,-29.121,-177.234,4.9,127,PDE  
  1980,07,15,102650.70,-22.091,-179.701,4.8,594,PDE  
  1980,07,15,140806.80,-29.130,-177.255,4.8,129,PDE  
  1980,07,15,170421.60,-23.478,-177.297,4.8,201,PDE  
  1980,07,15,213447.50,-30.304,-178.529,4.9,145,PDE  
  1980,07,16,063121.10,  5.938, 127.191,5.2,117,PDE  
  1980,07,16,184639.70, 28.014, 127.836,4.8,161,PDE  
  1980,07,17,050351.10,-19.434,-175.134,4.8,298,PDE  
  1980,07,17,074840.30,-19.363, -69.130,4.7,116,PDE  
  1980,07,17,083956.10, -5.636, 103.906,4.3,114,PDE  
  1980,07,17,140630.80,-23.598, 179.025,5.0,564,PDE  
  1980,07,17,141947.80,-21.127,-179.150,4.8,654,PDE  
  1980,07,17,192407.90, -8.106, 111.500,4.9,142,PDE  
  1980,07,18,024732.50, -0.024, 123.438,4.7,156,PDE  
  1980,07,18,030539.10,-13.676, 167.065,4.6,209,PDE  
  1980,07,18,031310.60,  1.714,  99.621,5.0,186,PDE  
  1980,07,18,060544.50, 36.601,  71.353,5.1,182,PDE  
  1980,07,18,112307.80,-22.392,-179.674,4.6,574,PDE  
  1980,07,19,115220.60,-28.997, -69.675,6.2,110,PDE  
  1980,07,20,002331.60, 15.392, -91.704,4.9,174,PDE  
  1980,07,20,014541.10,  5.696, 123.638,4.4,575,PDE  
  1980,07,20,022756.20, -5.973, 104.910,4.3,112,PDE  
  1980,07,20,034645   ,-58.290, -25.911,4.7,119,PDE  
  1980,07,20,120754.80, 52.781, 153.324,4.6,402,PDE  
  1980,07,20,135426.40, -9.658, -74.951,5.2,134,PDE  
  1980,07,20,190059.90,-17.792,-178.712,4.0,613,PDE  
  1980,07,20,212003.90,-17.865,-178.625,6.5,591,PDE  
  1980,07,20,215110.90, -6.861, 127.511,5.3,394,PDE  
  1980,07,21,084756.20,-18.524, -69.345,4.7,137,PDE  
  1980,07,21,092400.20,-23.901, 179.175,4.6,583,PDE  
  1980,07,21,152848   ,-12.480, 166.076,4.4,113,PDE  
  1980,07,21,224742.50,-12.925, 168.728,5.3,636,PDE  
  1980,07,22,070623   ,-20.302, 169.607,6.8,122,PDE  
  1980,07,22,112526.70,  2.630,  99.134,5.0,163,PDE  
  1980,07,22,183436.50, -6.577, 130.072,5.1,146,PDE  
  1980,07,23,084355.20, -2.315, -78.323,4.2,127,PDE  
  1980,07,24,003810.60,-20.037, -68.816,4.4,125,PDE  
  1980,07,24,091225.10, 16.715, -93.794,4.5,149,PDE  
  1980,07,24,110119.20, -5.088, 151.609,4.9,151,PDE  
  1980,07,24,111138.90, 41.908, 133.702,4.1,467,PDE  
  1980,07,24,113102.70,-14.282, 165.460,4.2,203,PDE  
  1980,07,25,001143.10, -8.064, -74.519,4.6,168,PDE  
  1980,07,25,072555.20,  6.716, -73.037,4.5,167,PDE  
  1980,07,25,140555.10, 36.235,  70.212,4.4,139,PDE  
  1980,07,25,152854.80,-32.265, 179.706,4.3,292,PDE  
  1980,07,26,021257.90,-11.745, 162.313,4.1,156,PDE  
  1980,07,26,184748.50,-10.902, 162.872,4.0,215,PDE  
  1980,07,27,002832.10,-19.650, 179.933,5.3,525,PDE  
  1980,07,27,195423.80,-20.443,-176.978,4.0,394,PDE  
  1980,07,27,205944.80,-29.119, -69.584,4.4,111,PDE  
  1980,07,28,003233.40,-17.683, 168.699,4.2,231,PDE  
  1980,07,28,040214.90, 31.495, 130.358,4.4,165,PDE  
  1980,07,28,062709.20, -7.950, 128.384,4.2,102,PDE  
  1980,07,28,071905   , -5.997, 154.890,4.5,112,PDE  
  1980,07,28,170408.30,  6.841, -73.043,4.9,158,PDE  
  1980,07,28,214416.70, -5.982, 146.647,4.0,129,PDE  
  1980,07,29,023257.40, -5.519, 145.947,4.9,146,PDE  
  1980,07,29,041745.20, 36.234,  71.137,4.2,117,PDE  
  1980,07,29,043149   , -4.481, 142.283,4.3,112,PDE  
  1980,07,29,092539.50, 17.387, -95.221,4.1,121,PDE  
  1980,07,29,114344.60, -1.450, -77.769,4.5,192,PDE  
  1980,07,30,000001.70, -3.939, 154.308,5.3,480,PDE  
  1980,07,30,045020.50,-23.857, -66.507,4.6,190,PDE  
  1980,07,30,162719.90,-25.784, 179.470,4.8,503,PDE  
  1980,08,01,042033.70, 11.926,  93.782,4.9,154,PDE  
  1980,08,01,112217.50,-23.837, -66.692,4.6,209,PDE  
  1980,08,01,190336.20,-20.524,-178.857,4.6,615,PDE  
  1980,08,01,212207.20,-25.156, 179.537,4.9,515,PDE  
  1980,08,03,030049.70,-35.251, -69.991,5.3,151,PDE  
  1980,08,03,175342   , 13.069, 143.366,5.1,205,PDE  
  1980,08,04,031323.80,  3.043, 124.175,4.8,346,PDE  
  1980,08,04,040504.30,-19.097, 169.023,5.0,159,PDE  
  1980,08,04,081440.70, -7.104, 124.973,5.0,558,PDE  
  1980,08,04,202959.30,-23.854, -66.335,4.6,179,PDE  
  1980,08,06,104527.90, 45.824, 149.117,5.2,129,PDE  
  1980,08,06,184750.90,-15.097, 167.404,5.1,130,PDE  
  1980,08,08,031539.50,-24.299, -67.165,4.0,198,PDE  
  1980,08,08,033010.20, 44.591, 140.942,4.6,278,PDE  
  1980,08,08,220751.90, 43.935, 141.925,4.6,204,PDE  
  1980,08,10,103516.80, 18.249, 145.367,4.8,264,PDE  
  1980,08,11,020450.90, 19.620, 145.639,4.5,116,PDE  
  1980,08,12,065747.10, 36.396,  69.943,4.3,265,PDE  
  1980,08,12,083620.50,-28.280, -67.425,4.4,138,PDE  
  1980,08,12,101824.20,  5.043, 122.740,5.1,631,PDE  
  1980,08,12,141944.80,  3.191, 128.470,5.1,134,PDE  
  1980,08,12,144428.50, 59.980,-152.845,5.0,110,PDE  
  1980,08,12,164816.50,-24.251, -67.076,4.2,193,PDE  
  1980,08,12,204516.30, -8.247, 120.403,4.7,201,PDE  
  1980,08,13,042046.70,-21.585,-179.228,4.8,655,PDE  
  1980,08,13,090035.80,  0.228, 122.006,5.1,227,PDE  
  1980,08,13,113502   , 50.191, 154.920,4.8,119,PDE  
  1980,08,13,173248.40, -5.618, 149.223,5.3,169,PDE  
  1980,08,14,103531.50,-17.653,-178.564,4.3,540,PDE  
  1980,08,14,170240.80, -5.640, 147.659,4.2,265,PDE  
  1980,08,14,210733.50, 34.707, 139.601,5.0,103,PDE  
  1980,08,15,094842.20, -6.948, 125.371,4.8,529,PDE  
  1980,08,15,213045.70,  6.812, -73.021,5.1,161,PDE  
  1980,08,16,170241.10,-22.106,-179.704,4.5,590,PDE  
  1980,08,16,184148.80, 29.916, 138.040,4.7,498,PDE  
  1980,08,17,072401.10,-17.932,-178.550,4.6,599,PDE  
  1980,08,17,203647.40,-19.193, 168.971,5.0,130,PDE  
  1980,08,17,212532.50, -0.040, 123.960,4.7,208,PDE  
  1980,08,18,032524   ,  0.337, 122.156,4.8,157,PDE  
  1980,08,18,080800.40,-18.087,-178.407,4.9,593,PDE  
  1980,08,18,112213.40,-20.071, 179.640,5.0,463,PDE  
  1980,08,18,174119.40, -7.894, 149.643,4.0,102,PDE  
  1980,08,18,180130.20, 36.495,  70.903,5.0,186,PDE  
  1980,08,19,055617.30, -8.223, 120.441,4.4,176,PDE  
  1980,08,22,004348.70, 61.600,-152.350,4.3,128,PDE  
  1980,08,22,021316.10, 12.574, 142.502,5.0,121,PDE  
  1980,08,22,175053.20, -5.851, 149.145,4.9,151,PDE  
  1980,08,23,042813.60,  6.824, -73.013,4.9,160,PDE  
  1980,08,23,191850.80,-28.028, -66.719,4.5,174,PDE  
  1980,08,24,010558.10,-14.249, 167.004,4.6,182,PDE  
  1980,08,24,144609.70,-23.947,-179.940,4.9,504,PDE  
  1980,08,24,204221.40, -6.966, 129.937,5.1,101,PDE  
  1980,08,24,205635.20,  1.347, 123.639,4.6,260,PDE  
  1980,08,25,141353   , -6.228, 145.660,4.4,135,PDE  
  1980,08,25,192230.90, 13.795, 120.674,4.8,114,PDE  
  1980,08,28,033335.40, 21.902,  94.931,4.6,120,PDE  
  1980,08,28,094712.80,  5.728, 126.034,4.2,121,PDE  
  1980,08,28,114017.10,-22.723, -66.274,4.6,294,PDE  
  1980,08,28,231401.70, 15.349, -61.045,4.6,132,PDE  
  1980,08,29,074150   , 19.465, 145.181,4.7,151,PDE  
  1980,08,29,124829.60, -5.229, 146.648,4.6,175,PDE  
  1980,08,29,212555   ,-22.892, -66.425,4.6,240,PDE  
  1980,08,30,032957.90,-22.240, -68.530,4.5,123,PDE  
  1980,08,30,110012.10, 21.649, 142.882,4.3,310,PDE  
  1980,08,30,131400.90, -5.278, 144.029,4.8,104,PDE  
  1980,08,30,195504.90,-29.278, -71.234,5.0,100,PDE  
  1980,08,31,035834.10, 30.179, 138.552,4.0,415,PDE  
  1980,08,31,070837.80,-17.243, 169.064,4.2,236,PDE  
  1980,08,31,072301.70, 39.933,  14.994,4.0,300,PDE  
  1980,08,31,095122.50,-24.102, 179.009,4.9,524,PDE  
  1980,08,31,173718.90,-39.884, 173.948,4.2,160,PDE  
  1980,08,31,175018.90, -0.128, 123.118,4.9,122,PDE  
  1980,09,01,030401   , 48.862, 148.929,4.5,382,PDE  
  1980,09,01,042841.60,  9.790, 125.703,5.1,137,PDE  
  1980,09,02,075828.90,-23.704,-179.883,4.8,519,PDE  
  1980,09,02,093447.60, -0.183, 124.023,5.1,139,PDE  
  1980,09,02,132459.90, 36.418,  71.349,4.7,104,PDE  
  1980,09,03,062901.80, 48.292, 148.338,4.4,303,PDE  
  1980,09,03,101711.40, -5.269, 154.276,4.8,144,PDE  
  1980,09,03,184836.80, -1.904, -78.054,4.8,154,PDE  
  1980,09,04,044958.30, 36.289,  71.563,4.9,105,PDE  
  1980,09,04,125702.50,  3.030, 128.493,5.1,218,PDE  
  1980,09,05,054613   , 60.160,-153.214,4.0,153,PDE  
  1980,09,05,192223.30,-21.077,-178.079,4.9,352,PDE  
  1980,09,06,082420.90, 27.277, 140.084,4.2,478,PDE  
  1980,09,06,132844.30,-23.512, 179.006,4.2,542,PDE  
  1980,09,06,153326.30,-21.866,-179.642,5.0,597,PDE  
  1980,09,07,091634.70,-19.318, 168.936,4.5,113,PDE  
  1980,09,07,120751.90, 45.939, 150.197,4.7,112,PDE  
  1980,09,08,163637.70,-25.980, 178.367,5.0,596,PDE  
  1980,09,09,023458.90,-29.173, -68.245,4.5,116,PDE  
  1980,09,09,072722.20, -3.430, 151.968,4.9,426,PDE  
  1980,09,09,133501.80, -7.327, 122.211,4.8,632,PDE  
  1980,09,09,160152.40, 44.902, 146.310,4.3,192,PDE  
  1980,09,10,084740.70, -7.215, 124.788,5.1,514,PDE  
  1980,09,10,162028.90,  6.943, -73.253,4.3,153,PDE  
  1980,09,10,221248.90,-24.194, -67.228,4.6,190,PDE  
  1980,09,11,103006.70,-25.718, 179.464,5.1,503,PDE  
  1980,09,11,130609.40,-23.507,-179.197,4.5,416,PDE  
  1980,09,11,195707.90, -0.322, 123.116,5.2,110,PDE  
  1980,09,12,211704.50,  1.753, 126.055,4.2,142,PDE  
  1980,09,13,062648.20, -6.936, 129.877,4.8,103,PDE  
  1980,09,13,072412.20, 59.838,-152.249,4.3,100,PDE  
  1980,09,13,082248.40,-19.541,-175.618,4.4,211,PDE  
  1980,09,13,200611.70,-20.652, -66.464,4.4,239,PDE  
  1980,09,13,210438.90,-15.673,-174.810,4.6,303,PDE  
  1980,09,13,214315.70, -4.109, 127.459,5.6,239,PDE  
  1980,09,14,082935   ,  6.870, -73.145,4.3,153,PDE  
  1980,09,14,160338.20, 24.874,  95.307,4.5,112,PDE  
  1980,09,14,234158.10, -1.831, -78.048,4.3,167,PDE  
  1980,09,14,234647.20,-20.735,-175.677,4.8,191,PDE  
  1980,09,15,212133.50,-24.157,-179.873,5.0,525,PDE  
  1980,09,16,034316.30,-23.146,-178.018,4.9,319,PDE  
  1980,09,16,073600.60, -9.230, 123.201,4.7,103,PDE  
  1980,09,16,133048.30, 44.499, 140.667,4.7,256,PDE  
  1980,09,16,220958.40,-56.290, -26.814,5.3,104,PDE  
  1980,09,16,233340.90,-20.615,-178.781,5.3,599,PDE  
  1980,09,16,234738.60,-18.276,-178.991,4.4,597,PDE  
  1980,09,18,170021.50,-17.845,-178.634,5.0,599,PDE  
  1980,09,18,170029.80,-17.844,-178.577,5.1,556,PDE  
  1980,09,19,003108.10, 36.072,  70.529,4.2,152,PDE  
  1980,09,19,015727.30,-16.424, 179.940,4.1,516,PDE  
  1980,09,19,084546.50, 13.892, 120.725,5.7,148,PDE  
  1980,09,19,093029.90, 36.452,  70.792,5.4,210,PDE  
  1980,09,20,124337.90,-15.213,-177.363,4.2,389,PDE  
  1980,09,20,183555.60,  0.400, 124.085,4.8,191,PDE  
  1980,09,21,005547.50,  5.158, 125.478,4.7,209,PDE  
  1980,09,21,010051.60,  5.907, 126.195,5.4,120,PDE  
  1980,09,21,030646.50,-19.395,-177.068,4.5,463,PDE  
  1980,09,21,210017.30, 60.095,-152.932,4.2,130,PDE  
  1980,09,22,181755.90, -7.126, 107.655,5.4,141,PDE  
  1980,09,23,001819.80,-18.086, -69.976,4.7,134,PDE  
  1980,09,23,054536.30,-29.738,-178.803,5.0,224,PDE  
  1980,09,24,143143.10,-15.596, 167.511,5.6,137,PDE  
  1980,09,24,175217.20,-18.799,-177.872,5.2,569,PDE  
  1980,09,25,054439.20,-24.093, -67.064,4.5,206,PDE  
  1980,09,25,055317.80, -4.790, 125.403,5.0,425,PDE  
  1980,09,25,074733.70, -7.217, 129.784,4.7,116,PDE  
  1980,09,26,090226.40,-19.650, -69.431,4.5,115,PDE  
  1980,09,26,093655.70, -0.019, 123.284,5.3,186,PDE  
  1980,09,26,130357.40,-18.151,-178.203,4.2,509,PDE  
  1980,09,26,172815.40,-15.028, 167.295,5.9,116,PDE  
  1980,09,26,233617.40,-29.714,-178.906,5.3,266,PDE  
  1980,09,27,062536.70, 18.476, -68.934,5.2,159,PDE  
  1980,09,28,081635.30, -5.370, 151.138,5.1,104,PDE  
  1980,09,28,152630.90, -7.543, 128.630,5.2,162,PDE  
  1980,09,28,153602.60,-31.249, -68.464,4.0,110,PDE  
  1980,09,28,205701.70, -7.628, 124.899,4.7,383,PDE  
  1980,09,29,003154.80,-17.407, -69.882,4.9,135,PDE  
  1980,09,29,061753.40,-32.337, -69.075,4.2,123,PDE  
  1980,09,29,122033.30,-17.820,-178.656,5.2,554,PDE  
  1980,09,29,124214.20, -3.806, 150.754,4.6,452,PDE  
  1980,09,29,183418.10, 45.780, 148.564,4.9,130,PDE  
  1980,09,30,044408.30, -5.055, 150.850,4.9,242,PDE  
  1980,09,30,061118.20,-23.904,-179.585,4.6,528,PDE  
  1980,10,01,182924.50,-19.269, -63.907,4.3,602,PDE  
  1980,10,01,212731.90,-30.610,-177.874,4.8,161,PDE  
  1980,10,02,052600.60,-19.378, 169.113,4.8,129,PDE  
  1980,10,02,141716.10, -7.234, 126.236,4.7,452,PDE  
  1980,10,02,154936.20,-20.967,-178.667,5.3,604,PDE  
  1980,10,02,220010.60, 43.355, 135.283,4.3,355,PDE  
  1980,10,03,015316.50,-20.210,-177.781,5.4,554,PDE  
  1980,10,04,020843.80,-15.458,-173.883,4.7,107,PDE  
  1980,10,04,125659.60,-13.327, 167.125,4.8,208,PDE  
  1980,10,04,233543.60, 37.339, 134.665,4.9,366,PDE  
  1980,10,06,144857.70,-22.855, -66.841,4.7,211,PDE  
  1980,10,06,202206.90, -4.690, 154.651,4.4,467,PDE  
  1980,10,06,222539.40, 47.351, 150.157,4.4,149,PDE  
  1980,10,07,000834.90, -7.641, 107.700,4.6,108,PDE  
  1980,10,08,091735.20, -0.004, 123.278,5.5,152,PDE  
  1980,10,08,220134.80, -1.380, -77.686,5.5,190,PDE  
  1980,10,09,181226.40, 34.241, 135.765,4.1,387,PDE  
  1980,10,09,201538.40,-59.641, -26.127,4.9,135,PDE  
  1980,10,10,115348.90, -7.416, 129.307,5.2,151,PDE  
  1980,10,10,191001.80, -8.435, -74.642,4.7,135,PDE  
  1980,10,11,120049.20,-17.794,-178.650,4.8,614,PDE  
  1980,10,12,022646.50, -1.307, 120.433,4.7,112,PDE  
  1980,10,12,040456.40, 36.011,  71.260,4.3,106,PDE  
  1980,10,12,222116.20,  0.025, 123.716,4.9,179,PDE  
  1980,10,13,034449.10, 39.719,  13.003,4.6,501,PDE  
  1980,10,13,041122.70, 30.114, 139.197,4.1,412,PDE  
  1980,10,13,085846.60, 37.144,  71.468,4.7,124,PDE  
  1980,10,15,001820   , -3.018, 121.260,4.0,115,PDE  
  1980,10,15,014048.90, 13.804, 120.911,4.4,152,PDE  
  1980,10,15,225339.90,-20.574, 169.918,4.6,132,PDE  
  1980,10,16,155219.50,-20.501,-178.359,4.7,576,PDE  
  1980,10,17,093401   ,-17.536,-179.092,4.5,556,PDE  
  1980,10,18,053128   , 37.867,  69.403,4.0,187,PDE  
  1980,10,18,095540   ,-33.016,-179.656,4.8,280,PDE  
  1980,10,18,182232.40, 36.185,  70.608,4.5,107,PDE  
  1980,10,19,002520.90, -0.170, 123.187,4.5,166,PDE  
  1980,10,19,054259.10,  6.088, 126.951,5.2,117,PDE  
  1980,10,19,150335.40, -6.108, 145.520,5.8,125,PDE  
  1980,10,20,073537.30,-20.130,-178.585,4.0,448,PDE  
  1980,10,20,194237.30,-13.100, 166.998,5.2,191,PDE  
  1980,10,21,011946.40, -6.217, 129.673,5.0,239,PDE  
  1980,10,21,054051.80, 14.603, -91.173,4.2,104,PDE  
  1980,10,21,125528.70, -2.040, -79.543,4.8,112,PDE  
  1980,10,21,235800.70,-31.216, 179.867,4.9,404,PDE  
  1980,10,22,091347.40,-17.418,-178.011,4.6,464,PDE  
  1980,10,23,040129.80,-20.412,-178.388,4.9,509,PDE  
  1980,10,23,125155.60, 22.547,  94.994,4.5,139,PDE  
  1980,10,23,203351   , -7.225, 122.103,4.9,517,PDE  
  1980,10,23,231041.20, -6.605, 129.621,5.8,160,PDE  
  1980,10,24,074705.20,-22.974, -66.592,4.5,186,PDE  
  1980,10,25,003133.10,-34.872, -70.889,4.3,104,PDE  
  1980,10,25,074009.20,  6.648, -72.865,5.0,180,PDE  
  1980,10,25,203620.90, -6.799, 116.773,5.2,612,PDE  
  1980,10,28,131546.50, 52.448,-176.237,4.7,178,PDE  
  1980,10,29,125725.40, 36.897,  71.144,4.8,134,PDE  
  1980,10,30,042029.90, -6.457, 130.175,4.7,155,PDE  
  1980,10,30,054108.70,  2.524, 128.086,5.1,140,PDE  
  1980,10,30,094006.70, 44.856, 146.303,4.3,138,PDE  
  1980,10,30,205309.40, 57.343,-158.081,4.7,125,PDE  
  1980,10,30,220709.80,  6.744, -73.007,5.0,167,PDE  
  1980,10,31,080908.80, -6.372, 129.910,4.9,129,PDE  
  1980,10,31,183852   ,-14.481,-177.729,4.2,363,PDE  
  1980,11,01,044036.80, 14.366, 145.774,5.6,103,PDE  
  1980,11,01,092206.60,-21.971,-178.101,4.9,383,PDE  
  1980,11,01,202410.70,  3.702, 124.585,5.0,322,PDE  
  1980,11,02,012938.20, -3.862, 150.649,4.5,476,PDE  
  1980,11,02,075620.10, -7.452, 128.356,5.2,171,PDE  
  1980,11,02,093004.10,-23.887,-179.921,4.5,437,PDE  
  1980,11,03,010613   , 38.322, 140.513,5.0,136,PDE  
  1980,11,04,173901.90, -8.557, 123.651,5.0,151,PDE  
  1980,11,05,072208.20,-20.113,-175.757,4.5,219,PDE  
  1980,11,05,192425.30,-15.931, -72.275,4.8,129,PDE  
  1980,11,06,043216.20, 18.644, 145.408,4.5,171,PDE  
  1980,11,06,112412.40,-18.500, -69.217,4.8,137,PDE  
  1980,11,06,161156.80,-17.597,-178.942,4.6,547,PDE  
  1980,11,08,213543.10,-24.341, -67.654,5.4,103,PDE  
  1980,11,09,161410.30,  5.477, 126.509,4.9,106,PDE  
  1980,11,10,124403.40,-11.323, 165.962,4.4,105,PDE  
  1980,11,10,214711.30, 46.079, 143.438,4.3,325,PDE  
  1980,11,11,044527   , -5.527, 149.143,5.1,163,PDE  
  1980,11,11,192216.90, 21.595, 143.030,5.0,324,PDE  
  1980,11,12,020859.40, 35.895,  70.742,4.8,100,PDE  
  1980,11,12,042837   ,-23.925, 179.865,5.0,524,PDE  
  1980,11,12,075424.60,-23.538, -69.402,4.0,110,PDE  
